filename,book_id,page_id,strip_width_mm,x_start,x_end
mushaf_15_MusahffMedinaAdie1447-page-00041_strip_018_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00041,30,467,800
mushaf_15_MusahffMedinaAdie1447-page-00041_strip_019_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00041,30,1033,1366
mushaf_15_MusahffMedinaAdie1447-page-00042_strip_000_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00042,30,597,930
mushaf_15_MusahffMedinaAdie1447-page-00042_strip_001_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00042,30,715,1048
mushaf_15_MusahffMedinaAdie1447-page-00042_strip_002_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00042,30,921,1254
mushaf_15_MusahffMedinaAdie1447-page-00042_strip_003_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00042,30,1159,1492
mushaf_15_MusahffMedinaAdie1447-page-00042_strip_004_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00042,30,415,748
mushaf_15_MusahffMedinaAdie1447-page-00042_strip_005_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00042,30,168,501
mushaf_15_MusahffMedinaAdie1447-page-00042_strip_006_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00042,30,1188,1521
mushaf_15_MusahffMedinaAdie1447-page-00042_strip_007_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00042,30,1103,1436
mushaf_15_MusahffMedinaAdie1447-page-00042_strip_008_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00042,30,411,744
mushaf_15_MusahffMedinaAdie1447-page-00042_strip_009_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00042,30,101,434
mushaf_15_MusahffMedinaAdie1447-page-00042_strip_010_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00042,30,240,573
mushaf_15_MusahffMedinaAdie1447-page-00042_strip_011_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00042,30,155,488
mushaf_15_MusahffMedinaAdie1447-page-00042_strip_012_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00042,30,355,688
mushaf_15_MusahffMedinaAdie1447-page-00042_strip_013_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00042,30,333,666
mushaf_15_MusahffMedinaAdie1447-page-00042_strip_014_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00042,30,363,696
mushaf_15_MusahffMedinaAdie1447-page-00042_strip_015_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00042,30,49,382
mushaf_15_MusahffMedinaAdie1447-page-00042_strip_016_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00042,30,781,1114
mushaf_15_MusahffMedinaAdie1447-page-00042_strip_017_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00042,30,292,625
mushaf_15_MusahffMedinaAdie1447-page-00042_strip_018_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00042,30,467,800
mushaf_15_MusahffMedinaAdie1447-page-00042_strip_019_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00042,30,1033,1366
mushaf_15_MusahffMedinaAdie1447-page-00043_strip_000_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00043,30,597,930
mushaf_15_MusahffMedinaAdie1447-page-00043_strip_001_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00043,30,715,1048
mushaf_15_MusahffMedinaAdie1447-page-00043_strip_002_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00043,30,921,1254
mushaf_15_MusahffMedinaAdie1447-page-00043_strip_003_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00043,30,1159,1492
mushaf_15_MusahffMedinaAdie1447-page-00043_strip_004_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00043,30,415,748
mushaf_15_MusahffMedinaAdie1447-page-00043_strip_005_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00043,30,168,501
mushaf_15_MusahffMedinaAdie1447-page-00043_strip_006_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00043,30,1188,1521
mushaf_15_MusahffMedinaAdie1447-page-00043_strip_007_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00043,30,1103,1436
mushaf_15_MusahffMedinaAdie1447-page-00043_strip_008_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00043,30,411,744
mushaf_15_MusahffMedinaAdie1447-page-00043_strip_009_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00043,30,101,434
mushaf_15_MusahffMedinaAdie1447-page-00043_strip_010_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00043,30,240,573
mushaf_15_MusahffMedinaAdie1447-page-00043_strip_011_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00043,30,155,488
mushaf_15_MusahffMedinaAdie1447-page-00043_strip_012_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00043,30,355,688
mushaf_15_MusahffMedinaAdie1447-page-00043_strip_013_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00043,30,333,666
mushaf_15_MusahffMedinaAdie1447-page-00043_strip_014_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00043,30,363,696
mushaf_15_MusahffMedinaAdie1447-page-00043_strip_015_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00043,30,49,382
mushaf_15_MusahffMedinaAdie1447-page-00043_strip_016_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00043,30,781,1114
mushaf_15_MusahffMedinaAdie1447-page-00043_strip_017_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00043,30,292,625
mushaf_15_MusahffMedinaAdie1447-page-00043_strip_018_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00043,30,467,800
mushaf_15_MusahffMedinaAdie1447-page-00043_strip_019_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00043,30,1033,1366
mushaf_15_MusahffMedinaAdie1447-page-00044_strip_000_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00044,30,597,930
mushaf_15_MusahffMedinaAdie1447-page-00044_strip_001_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00044,30,715,1048
mushaf_15_MusahffMedinaAdie1447-page-00044_strip_002_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00044,30,921,1254
mushaf_15_MusahffMedinaAdie1447-page-00044_strip_003_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00044,30,1159,1492
mushaf_15_MusahffMedinaAdie1447-page-00044_strip_004_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00044,30,415,748
mushaf_15_MusahffMedinaAdie1447-page-00044_strip_005_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00044,30,168,501
mushaf_15_MusahffMedinaAdie1447-page-00044_strip_006_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00044,30,1188,1521
mushaf_15_MusahffMedinaAdie1447-page-00044_strip_007_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00044,30,1103,1436
mushaf_15_MusahffMedinaAdie1447-page-00044_strip_008_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00044,30,411,744
mushaf_15_MusahffMedinaAdie1447-page-00044_strip_009_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00044,30,101,434
mushaf_15_MusahffMedinaAdie1447-page-00044_strip_010_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00044,30,240,573
mushaf_15_MusahffMedinaAdie1447-page-00044_strip_011_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00044,30,155,488
mushaf_15_MusahffMedinaAdie1447-page-00044_strip_012_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00044,30,355,688
mushaf_15_MusahffMedinaAdie1447-page-00044_strip_013_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00044,30,333,666
mushaf_15_MusahffMedinaAdie1447-page-00044_strip_014_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00044,30,363,696
mushaf_15_MusahffMedinaAdie1447-page-00044_strip_015_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00044,30,49,382
mushaf_15_MusahffMedinaAdie1447-page-00044_strip_016_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00044,30,781,1114
mushaf_15_MusahffMedinaAdie1447-page-00044_strip_017_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00044,30,292,625
mushaf_15_MusahffMedinaAdie1447-page-00044_strip_018_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00044,30,467,800
mushaf_15_MusahffMedinaAdie1447-page-00044_strip_019_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00044,30,1033,1366
mushaf_15_MusahffMedinaAdie1447-page-00045_strip_000_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00045,30,597,930
mushaf_15_MusahffMedinaAdie1447-page-00045_strip_001_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00045,30,715,1048
mushaf_15_MusahffMedinaAdie1447-page-00045_strip_002_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00045,30,921,1254
mushaf_15_MusahffMedinaAdie1447-page-00045_strip_003_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00045,30,1159,1492
mushaf_15_MusahffMedinaAdie1447-page-00045_strip_004_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00045,30,415,748
mushaf_15_MusahffMedinaAdie1447-page-00045_strip_005_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00045,30,168,501
mushaf_15_MusahffMedinaAdie1447-page-00045_strip_006_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00045,30,1188,1521
mushaf_15_MusahffMedinaAdie1447-page-00045_strip_007_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00045,30,1103,1436
mushaf_15_MusahffMedinaAdie1447-page-00045_strip_008_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00045,30,411,744
mushaf_15_MusahffMedinaAdie1447-page-00045_strip_009_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00045,30,101,434
mushaf_15_MusahffMedinaAdie1447-page-00045_strip_010_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00045,30,240,573
mushaf_15_MusahffMedinaAdie1447-page-00045_strip_011_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00045,30,155,488
mushaf_15_MusahffMedinaAdie1447-page-00045_strip_012_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00045,30,355,688
mushaf_15_MusahffMedinaAdie1447-page-00045_strip_013_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00045,30,333,666
mushaf_15_MusahffMedinaAdie1447-page-00045_strip_014_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00045,30,363,696
mushaf_15_MusahffMedinaAdie1447-page-00045_strip_015_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00045,30,49,382
mushaf_15_MusahffMedinaAdie1447-page-00045_strip_016_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00045,30,781,1114
mushaf_15_MusahffMedinaAdie1447-page-00045_strip_017_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00045,30,292,625
mushaf_15_MusahffMedinaAdie1447-page-00045_strip_018_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00045,30,467,800
mushaf_15_MusahffMedinaAdie1447-page-00045_strip_019_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00045,30,1033,1366
mushaf_15_MusahffMedinaAdie1447-page-00046_strip_000_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00046,30,597,930
mushaf_15_MusahffMedinaAdie1447-page-00046_strip_001_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00046,30,715,1048
mushaf_15_MusahffMedinaAdie1447-page-00046_strip_002_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00046,30,921,1254
mushaf_15_MusahffMedinaAdie1447-page-00046_strip_003_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00046,30,1159,1492
mushaf_15_MusahffMedinaAdie1447-page-00046_strip_004_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00046,30,415,748
mushaf_15_MusahffMedinaAdie1447-page-00046_strip_005_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00046,30,168,501
mushaf_15_MusahffMedinaAdie1447-page-00046_strip_006_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00046,30,1188,1521
mushaf_15_MusahffMedinaAdie1447-page-00046_strip_007_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00046,30,1103,1436
mushaf_15_MusahffMedinaAdie1447-page-00046_strip_008_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00046,30,411,744
mushaf_15_MusahffMedinaAdie1447-page-00046_strip_009_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00046,30,101,434
mushaf_15_MusahffMedinaAdie1447-page-00046_strip_010_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00046,30,240,573
mushaf_15_MusahffMedinaAdie1447-page-00046_strip_011_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00046,30,155,488
mushaf_15_MusahffMedinaAdie1447-page-00046_strip_012_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00046,30,355,688
mushaf_15_MusahffMedinaAdie1447-page-00046_strip_013_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00046,30,333,666
mushaf_15_MusahffMedinaAdie1447-page-00046_strip_014_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00046,30,363,696
mushaf_15_MusahffMedinaAdie1447-page-00046_strip_015_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00046,30,49,382
mushaf_15_MusahffMedinaAdie1447-page-00046_strip_016_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00046,30,781,1114
mushaf_15_MusahffMedinaAdie1447-page-00046_strip_017_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00046,30,292,625
mushaf_15_MusahffMedinaAdie1447-page-00046_strip_018_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00046,30,467,800
mushaf_15_MusahffMedinaAdie1447-page-00046_strip_019_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00046,30,1033,1366
mushaf_15_MusahffMedinaAdie1447-page-00047_strip_000_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00047,30,597,930
mushaf_15_MusahffMedinaAdie1447-page-00047_strip_001_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00047,30,715,1048
mushaf_15_MusahffMedinaAdie1447-page-00047_strip_002_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00047,30,921,1254
mushaf_15_MusahffMedinaAdie1447-page-00047_strip_003_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00047,30,1159,1492
mushaf_15_MusahffMedinaAdie1447-page-00047_strip_004_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00047,30,415,748
mushaf_15_MusahffMedinaAdie1447-page-00047_strip_005_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00047,30,168,501
mushaf_15_MusahffMedinaAdie1447-page-00047_strip_006_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00047,30,1188,1521
mushaf_15_MusahffMedinaAdie1447-page-00047_strip_007_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00047,30,1103,1436
mushaf_15_MusahffMedinaAdie1447-page-00047_strip_008_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00047,30,411,744
mushaf_15_MusahffMedinaAdie1447-page-00047_strip_009_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00047,30,101,434
mushaf_15_MusahffMedinaAdie1447-page-00047_strip_010_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00047,30,240,573
mushaf_15_MusahffMedinaAdie1447-page-00047_strip_011_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00047,30,155,488
mushaf_15_MusahffMedinaAdie1447-page-00047_strip_012_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00047,30,355,688
mushaf_15_MusahffMedinaAdie1447-page-00047_strip_013_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00047,30,333,666
mushaf_15_MusahffMedinaAdie1447-page-00047_strip_014_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00047,30,363,696
mushaf_15_MusahffMedinaAdie1447-page-00047_strip_015_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00047,30,49,382
mushaf_15_MusahffMedinaAdie1447-page-00047_strip_016_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00047,30,781,1114
mushaf_15_MusahffMedinaAdie1447-page-00047_strip_017_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00047,30,292,625
mushaf_15_MusahffMedinaAdie1447-page-00047_strip_018_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00047,30,467,800
mushaf_15_MusahffMedinaAdie1447-page-00047_strip_019_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00047,30,1033,1366
mushaf_15_MusahffMedinaAdie1447-page-00048_strip_000_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00048,30,597,930
mushaf_15_MusahffMedinaAdie1447-page-00048_strip_001_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00048,30,715,1048
mushaf_15_MusahffMedinaAdie1447-page-00048_strip_002_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00048,30,921,1254
mushaf_15_MusahffMedinaAdie1447-page-00048_strip_003_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00048,30,1159,1492
mushaf_15_MusahffMedinaAdie1447-page-00048_strip_004_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00048,30,415,748
mushaf_15_MusahffMedinaAdie1447-page-00048_strip_005_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00048,30,168,501
mushaf_15_MusahffMedinaAdie1447-page-00048_strip_006_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00048,30,1188,1521
mushaf_15_MusahffMedinaAdie1447-page-00048_strip_007_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00048,30,1103,1436
mushaf_15_MusahffMedinaAdie1447-page-00048_strip_008_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00048,30,411,744
mushaf_15_MusahffMedinaAdie1447-page-00048_strip_009_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00048,30,101,434
mushaf_15_MusahffMedinaAdie1447-page-00048_strip_010_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00048,30,240,573
mushaf_15_MusahffMedinaAdie1447-page-00048_strip_011_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00048,30,155,488
mushaf_15_MusahffMedinaAdie1447-page-00048_strip_012_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00048,30,355,688
mushaf_15_MusahffMedinaAdie1447-page-00048_strip_013_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00048,30,333,666
mushaf_15_MusahffMedinaAdie1447-page-00048_strip_014_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00048,30,363,696
mushaf_15_MusahffMedinaAdie1447-page-00048_strip_015_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00048,30,49,382
mushaf_15_MusahffMedinaAdie1447-page-00048_strip_016_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00048,30,781,1114
mushaf_15_MusahffMedinaAdie1447-page-00048_strip_017_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00048,30,292,625
mushaf_15_MusahffMedinaAdie1447-page-00048_strip_018_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00048,30,467,800
mushaf_15_MusahffMedinaAdie1447-page-00048_strip_019_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00048,30,1033,1366
mushaf_15_MusahffMedinaAdie1447-page-00049_strip_000_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00049,30,597,930
mushaf_15_MusahffMedinaAdie1447-page-00049_strip_001_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00049,30,715,1048
mushaf_15_MusahffMedinaAdie1447-page-00049_strip_002_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00049,30,921,1254
mushaf_15_MusahffMedinaAdie1447-page-00049_strip_003_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00049,30,1159,1492
mushaf_15_MusahffMedinaAdie1447-page-00049_strip_004_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00049,30,415,748
mushaf_15_MusahffMedinaAdie1447-page-00049_strip_005_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00049,30,168,501
mushaf_15_MusahffMedinaAdie1447-page-00049_strip_006_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00049,30,1188,1521
mushaf_15_MusahffMedinaAdie1447-page-00049_strip_007_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00049,30,1103,1436
mushaf_15_MusahffMedinaAdie1447-page-00049_strip_008_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00049,30,411,744
mushaf_15_MusahffMedinaAdie1447-page-00049_strip_009_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00049,30,101,434
mushaf_15_MusahffMedinaAdie1447-page-00049_strip_010_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00049,30,240,573
mushaf_15_MusahffMedinaAdie1447-page-00049_strip_011_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00049,30,155,488
mushaf_15_MusahffMedinaAdie1447-page-00049_strip_012_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00049,30,355,688
mushaf_15_MusahffMedinaAdie1447-page-00049_strip_013_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00049,30,333,666
mushaf_15_MusahffMedinaAdie1447-page-00049_strip_014_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00049,30,363,696
mushaf_15_MusahffMedinaAdie1447-page-00049_strip_015_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00049,30,49,382
mushaf_15_MusahffMedinaAdie1447-page-00049_strip_016_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00049,30,781,1114
mushaf_15_MusahffMedinaAdie1447-page-00049_strip_017_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00049,30,292,625
mushaf_15_MusahffMedinaAdie1447-page-00049_strip_018_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00049,30,467,800
mushaf_15_MusahffMedinaAdie1447-page-00049_strip_019_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00049,30,1033,1366
mushaf_15_MusahffMedinaAdie1447-page-00050_strip_000_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00050,30,597,930
mushaf_15_MusahffMedinaAdie1447-page-00050_strip_001_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00050,30,715,1048
mushaf_15_MusahffMedinaAdie1447-page-00050_strip_002_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00050,30,921,1254
mushaf_15_MusahffMedinaAdie1447-page-00050_strip_003_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00050,30,1159,1492
mushaf_15_MusahffMedinaAdie1447-page-00050_strip_004_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00050,30,415,748
mushaf_15_MusahffMedinaAdie1447-page-00050_strip_005_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00050,30,168,501
mushaf_15_MusahffMedinaAdie1447-page-00050_strip_006_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00050,30,1188,1521
mushaf_15_MusahffMedinaAdie1447-page-00050_strip_007_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00050,30,1103,1436
mushaf_15_MusahffMedinaAdie1447-page-00050_strip_008_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00050,30,411,744
mushaf_15_MusahffMedinaAdie1447-page-00050_strip_009_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00050,30,101,434
mushaf_15_MusahffMedinaAdie1447-page-00050_strip_010_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00050,30,240,573
mushaf_15_MusahffMedinaAdie1447-page-00050_strip_011_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00050,30,155,488
mushaf_15_MusahffMedinaAdie1447-page-00050_strip_012_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00050,30,355,688
mushaf_15_MusahffMedinaAdie1447-page-00050_strip_013_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00050,30,333,666
mushaf_15_MusahffMedinaAdie1447-page-00050_strip_014_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00050,30,363,696
mushaf_15_MusahffMedinaAdie1447-page-00050_strip_015_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00050,30,49,382
mushaf_15_MusahffMedinaAdie1447-page-00050_strip_016_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00050,30,781,1114
mushaf_15_MusahffMedinaAdie1447-page-00050_strip_017_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00050,30,292,625
mushaf_15_MusahffMedinaAdie1447-page-00050_strip_018_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00050,30,467,800
mushaf_15_MusahffMedinaAdie1447-page-00050_strip_019_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00050,30,1033,1366
mushaf_15_MusahffMedinaAdie1447-page-00051_strip_000_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00051,30,597,930
mushaf_15_MusahffMedinaAdie1447-page-00051_strip_001_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00051,30,715,1048
mushaf_15_MusahffMedinaAdie1447-page-00051_strip_002_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00051,30,921,1254
mushaf_15_MusahffMedinaAdie1447-page-00051_strip_003_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00051,30,1159,1492
mushaf_15_MusahffMedinaAdie1447-page-00051_strip_004_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00051,30,415,748
mushaf_15_MusahffMedinaAdie1447-page-00051_strip_005_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00051,30,168,501
mushaf_15_MusahffMedinaAdie1447-page-00051_strip_006_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00051,30,1188,1521
mushaf_15_MusahffMedinaAdie1447-page-00051_strip_007_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00051,30,1103,1436
mushaf_15_MusahffMedinaAdie1447-page-00051_strip_008_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00051,30,411,744
mushaf_15_MusahffMedinaAdie1447-page-00051_strip_009_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00051,30,101,434
mushaf_15_MusahffMedinaAdie1447-page-00051_strip_010_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00051,30,240,573
mushaf_15_MusahffMedinaAdie1447-page-00051_strip_011_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00051,30,155,488
mushaf_15_MusahffMedinaAdie1447-page-00051_strip_012_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00051,30,355,688
mushaf_15_MusahffMedinaAdie1447-page-00051_strip_013_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00051,30,333,666
mushaf_15_MusahffMedinaAdie1447-page-00051_strip_014_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00051,30,363,696
mushaf_15_MusahffMedinaAdie1447-page-00051_strip_015_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00051,30,49,382
mushaf_15_MusahffMedinaAdie1447-page-00051_strip_016_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00051,30,781,1114
mushaf_15_MusahffMedinaAdie1447-page-00051_strip_017_30mm.png,mushaf,15_MusahffMedinaAdie1447-page-00051,30,292,625
